Machine_ID,Temperature,Run_Time,Downtime_Flag
M3,99.71,321.96,0
M3,75.47,470.78,0
M5,108.33,233.53,0
M1,81.8,231.11,0
M5,100.37,260.26,0
M5,57.52,382.42,0
M3,109.23,326.32,0
M2,101.5,470.14,0
M1,64.82,110.18,0
M3,60.17,383.28,0
M2,72.14,232.13,0
M2,118.32,172.09,0
M4,67.98,304.16,1
M1,81.93,302.03,0
M2,52.1,154.8,0
M3,77.81,180.76,0
M4,89.99,263.27,0
M1,116.72,263.52,0
M5,86.17,227.02,0
M3,107.34,159.42,0
M2,88.3,101.75,0
M2,52.85,488.09,0
M3,72.05,477.4,1
M2,90.29,293.46,0
M4,116.54,498.02,0
M1,110.14,369.46,0
M4,65.98,127.54,0
M2,65.41,147.09,0
M5,64.08,466.44,1
M1,114.57,352.02,0
M1,109.69,437.27,0
M3,104.24,459.31,0
M3,77.49,279.18,0
M5,85.31,119.41,0
M1,82.5,175.31,0
M5,67.74,126.63,0
M3,85.35,175.5,1
M3,52.13,264.21,0
M1,59.23,147.28,1
M4,112.06,166.69,0
M2,102.62,278.33,0
M3,79.6,236.07,0
M3,86.2,287.06,0
M4,75.9,271.67,0
M4,101.85,357.79,0
M5,104.89,474.88,0
M5,103.43,143.15,0
M2,100.58,139.7,0
M2,64.32,441.12,1
M1,73.66,302.56,0
M5,82.89,406.56,0
M3,73.16,186.17,1
M5,102.85,431.55,0
M3,73.05,469.54,0
M4,59.68,354.19,0
M5,77.93,142.35,1
M4,118.59,458.12,0
M2,65.81,417.0,0
M2,92.85,400.35,0
M1,80.31,114.69,1
M5,54.97,419.59,1
M4,84.15,155.18,0
M3,99.15,188.95,1
M2,85.93,330.85,0
M2,111.05,205.99,0
M3,70.23,364.54,1
M4,56.04,343.23,0
M4,115.56,143.26,0
M5,76.47,362.41,0
M5,90.35,469.58,0
M1,105.44,164.44,1
M2,72.7,338.82,1
M5,100.13,236.75,0
M4,59.48,283.84,1
M3,70.39,214.8,0
M4,60.13,241.65,0
M2,106.79,111.56,0
M4,65.59,492.62,0
M1,100.22,349.92,0
M2,116.03,300.28,0
M3,86.94,253.49,0
M1,87.8,315.75,0
M2,82.27,252.04,0
M3,72.81,243.96,0
M1,83.3,285.58,0
M1,92.2,210.39,0
M2,119.02,172.02,0
M5,115.64,322.64,0
M1,110.35,437.11,0
M1,112.24,161.13,1
M3,82.75,113.09,0
M4,96.02,198.72,0
M2,112.65,491.89,1
M2,77.51,431.5,0
M5,117.32,338.35,1
M5,79.11,471.7,0
M2,92.08,278.11,0
M5,99.69,493.31,0
M3,116.54,218.52,0
M2,67.12,196.12,1
M5,102.23,355.22,1
M2,86.46,251.26,1
M4,68.8,350.55,1
M1,104.36,222.0,1
M2,88.66,347.17,0
M1,96.27,210.3,1
M5,72.6,120.39,0
M1,83.69,464.85,0
M2,93.21,453.28,0
M4,78.34,488.32,1
M5,63.89,386.61,0
M2,117.31,373.09,1
M5,85.8,323.6,0
M3,101.37,150.38,0
M1,78.77,175.69,1
M3,74.86,215.79,0
M2,78.5,456.06,1
M4,78.64,169.19,0
M5,88.09,469.15,0
M1,88.04,309.11,1
M5,84.8,386.23,0
M2,59.44,144.1,0
M5,84.73,207.61,0
M1,61.84,483.41,0
M2,58.83,206.46,0
M5,115.29,218.61,0
M4,92.35,179.04,1
M2,96.16,151.63,0
M2,78.13,193.3,0
M4,113.63,356.93,1
M3,94.66,282.15,1
M1,103.84,321.5,0
M3,75.8,148.95,0
M5,117.2,420.85,0
M4,107.43,413.64,0
M3,109.78,108.64,0
M2,62.05,253.41,0
M5,68.97,127.51,0
M5,69.99,416.84,0
M3,68.96,394.91,0
M3,109.88,460.8,0
M4,52.23,194.56,0
M1,55.33,282.52,1
M3,69.17,173.8,0
M3,63.99,248.49,0
M2,66.23,308.9,0
M5,105.86,121.33,0
M1,89.42,385.95,0
M2,50.4,317.32,0
M4,80.05,431.58,0
M4,78.55,208.71,1
M3,57.98,461.33,0
M3,97.33,499.48,0
M4,99.15,467.72,0
M3,100.46,411.16,0
M1,100.99,424.95,0
M3,50.0,329.5,0
M5,116.77,176.06,0
M3,106.99,370.82,0
M2,113.28,385.1,0
M1,51.1,494.15,0
M2,115.37,316.52,0
M2,106.69,208.55,1
M5,108.61,373.47,0
M1,56.53,491.75,0
M1,101.71,170.89,1
M1,117.19,230.4,0
M1,97.5,316.75,0
M1,89.94,168.09,0
M5,116.19,108.89,0
M3,81.01,234.79,1
M2,91.95,446.15,0
M1,83.34,117.39,0
M3,115.3,271.57,0
M3,55.33,404.88,0
M2,85.08,481.27,0
M5,98.09,494.19,0
M4,105.43,268.79,0
M4,90.81,480.15,0
M3,113.62,114.17,0
M2,115.94,398.37,1
M4,54.5,357.1,1
M3,78.17,199.81,1
M5,51.64,302.93,0
M4,73.06,151.82,0
M3,87.58,448.64,0
M3,113.76,243.16,0
M1,109.26,350.42,0
M5,58.92,163.51,0
M1,56.51,182.47,0
M2,91.25,496.78,0
M1,87.25,401.23,0
M1,68.65,484.79,0
M4,112.96,218.34,0
M3,114.92,165.83,0
M5,78.18,301.23,0
M1,112.32,297.87,0
M5,76.88,169.98,0
M1,101.58,393.29,0
M2,83.32,244.71,0
M1,58.58,174.55,0
M4,114.96,232.79,0
M3,81.79,325.46,1
M2,101.41,390.59,0
M1,75.7,292.76,0
M5,51.32,310.24,0
M2,57.04,155.58,0
M2,84.74,465.88,0
M1,98.3,471.49,0
M2,73.43,373.37,0
M5,98.68,107.05,0
M2,98.9,314.83,0
M5,99.28,351.69,0
M1,84.48,497.86,0
M3,114.04,498.43,1
M2,84.24,443.04,0
M3,81.52,125.53,0
M5,63.96,481.31,0
M2,71.54,345.06,0
M4,52.96,420.35,0
M3,94.35,262.88,1
M2,67.4,227.87,0
M3,71.29,285.3,0
M2,103.96,158.75,1
M1,72.91,242.83,1
M3,66.95,443.05,0
M4,61.83,115.18,0
M4,104.24,160.35,0
M5,59.08,150.05,0
M2,81.76,261.23,1
M3,85.49,498.79,0
M5,98.12,169.34,0
M3,94.33,158.19,0
M2,106.75,466.02,0
M4,53.13,452.82,0
M1,70.75,112.9,1
M4,69.61,400.68,0
M5,60.22,362.19,0
M1,70.24,407.1,0
M5,71.68,297.8,0
M2,86.53,496.55,0
M1,96.46,117.54,0
M5,76.68,193.75,0
M2,100.36,258.62,0
M4,73.53,279.91,0
M2,70.32,468.55,0
M3,87.88,324.0,0
M2,51.66,118.04,0
M2,55.59,263.15,0
M3,79.26,266.6,0
M5,116.0,486.2,0
M5,100.51,339.68,1
M2,56.17,354.26,0
M3,109.24,385.3,0
M3,101.26,408.02,0
M4,92.77,354.02,1
M5,107.42,194.88,0
M1,78.29,449.62,0
M5,65.51,392.85,0
M5,85.84,396.75,0
M4,88.42,498.62,0
M1,87.68,421.01,1
M4,89.56,431.66,1
M1,116.41,480.56,0
M2,113.16,160.45,0
M1,111.3,299.09,0
M4,106.1,332.23,0
M5,116.04,231.71,0
M1,56.89,435.76,0
M1,68.56,404.97,0
M3,84.65,388.35,0
M5,109.26,498.86,0
M2,85.36,203.75,0
M4,102.36,394.18,0
M2,59.73,320.56,0
M5,67.67,225.2,0
M1,101.22,164.23,0
M1,61.53,458.35,1
M5,74.59,338.18,0
M1,68.54,429.97,0
M1,74.49,318.14,0
M1,99.58,187.99,0
M4,75.75,235.02,0
M4,88.87,252.62,0
M3,57.0,489.17,0
M2,106.35,102.25,0
M5,75.89,494.27,0
M5,95.4,492.18,0
M5,100.78,498.46,0
M3,64.68,290.64,0
M4,111.93,485.52,0
M3,93.14,258.24,0
M5,80.01,110.52,1
M2,62.76,189.74,0
M1,115.96,478.12,0
M4,102.85,105.51,0
M4,64.56,318.4,0
M3,73.64,130.24,1
M4,106.68,214.56,0
M5,98.7,135.24,0
M5,103.6,443.81,0
M3,80.88,336.43,0
M5,100.15,460.84,0
M2,77.05,375.34,0
M3,64.79,488.41,0
M2,94.29,303.95,0
M1,118.32,355.48,0
M2,71.74,330.52,1
M1,82.27,293.7,0
M1,97.18,438.38,0
M2,87.91,357.81,1
M3,109.04,420.52,0
M5,103.32,414.55,0
M5,54.08,176.42,0
M1,119.89,360.07,0
M1,102.67,179.86,0
M3,110.47,333.33,0
M4,95.58,370.97,0
M2,109.94,498.89,0
M1,57.87,112.22,0
M5,74.34,136.5,0
M3,111.35,130.81,0
M2,64.12,259.34,0
M3,55.48,428.64,0
M2,105.17,437.62,1
M2,108.48,394.79,0
M1,61.39,458.75,0
M3,109.8,229.14,0
M3,98.07,135.26,0
M5,86.41,123.26,0
M5,108.12,440.85,0
M1,79.35,392.17,0
M1,63.58,379.45,1
M4,69.94,235.87,0
M5,85.36,251.96,0
M2,87.19,483.25,0
M3,106.39,125.52,0
M1,105.39,409.49,0
M3,90.7,223.85,0
M3,104.65,115.62,1
M4,63.42,397.03,0
M5,53.5,232.36,0
M1,111.15,388.86,0
M3,55.29,383.06,0
M1,67.27,313.91,0
M2,98.67,410.95,0
M4,78.66,332.42,0
M2,111.34,214.65,0
M1,70.86,393.65,1
M1,50.83,335.66,0
M5,71.05,105.09,0
M3,90.47,460.66,1
M3,76.32,318.26,1
M2,87.44,447.45,0
M4,111.36,453.09,0
M3,113.87,277.99,0
M5,68.62,303.06,0
M2,82.35,266.3,0
M2,88.44,279.77,1
M5,116.44,458.06,0
M4,119.9,415.26,0
M5,66.48,150.61,0
M4,100.89,344.12,1
M5,76.46,498.36,0
M5,50.57,338.22,0
M1,50.65,414.35,0
M2,82.24,407.62,0
M5,84.18,240.13,0
M5,51.58,248.74,0
M3,98.08,389.63,0
M2,70.58,299.99,0
M3,89.19,328.23,1
M2,71.06,385.16,1
M3,61.7,411.03,0
M5,78.5,208.61,0
M5,66.26,158.72,0
M1,87.44,216.72,1
M3,63.92,303.02,0
M4,85.59,236.86,0
M1,61.02,327.35,0
M3,96.97,121.39,0
M3,102.78,303.9,0
M1,57.73,247.19,0
M5,82.75,313.87,0
M3,54.96,269.01,0
M5,91.87,213.69,0
M1,68.51,461.64,1
M5,86.93,173.91,0
M2,86.22,372.55,0
M4,114.7,469.86,0
M3,88.44,315.47,1
M4,90.81,450.56,0
M5,78.12,149.94,0
M3,116.44,297.52,0
M5,104.4,282.81,1
M2,69.98,103.25,0
M1,109.09,277.3,0
M3,80.27,247.61,0
M2,108.01,367.92,0
M2,107.6,475.33,0
M3,63.22,134.32,1
M5,99.08,230.99,0
M2,70.35,277.63,1
M4,70.82,282.07,0
M2,70.74,409.92,1
M5,100.79,277.36,0
M5,66.09,110.86,0
M4,50.06,384.04,0
M2,100.07,453.93,0
M5,61.98,305.56,0
M3,57.31,332.44,0
M1,66.63,165.17,0
M1,76.59,188.26,0
M1,83.31,194.07,0
M2,53.12,272.3,0
M4,117.94,471.26,1
M5,100.12,308.71,1
M3,72.62,176.84,0
M3,72.31,206.44,0
M2,81.4,253.61,0
M1,93.84,349.3,0
M2,60.25,276.01,0
M4,63.23,256.98,0
M4,110.16,325.89,0
M5,67.94,196.73,0
M5,76.61,131.56,0
M4,110.99,109.77,1
M4,96.42,200.5,0
M4,73.92,136.64,0
M2,97.86,234.54,0
M4,51.38,409.17,0
M3,101.49,386.52,0
M1,84.09,344.37,0
M4,106.92,441.0,0
M1,116.82,212.83,0
M2,114.81,454.02,0
M1,113.65,259.7,0
M2,85.85,260.36,0
M3,75.21,262.14,0
M2,82.55,139.24,0
M2,98.29,490.2,0
M5,111.88,155.4,0
M4,64.49,236.35,0
M4,114.27,227.72,0
M3,107.06,129.87,1
M3,118.52,160.9,1
M4,111.62,117.94,0
M5,69.6,216.96,0
M4,57.42,446.66,0
M5,57.86,235.78,0
M3,70.39,149.48,0
M1,92.99,358.28,0
M3,106.3,498.64,0
M3,112.95,192.93,0
M2,93.66,211.83,0
M2,50.39,488.74,0
M2,63.04,171.51,1
M2,56.98,304.49,0
M5,75.43,195.86,0
M4,85.09,472.94,1
M1,53.04,492.61,0
M3,74.39,425.88,0
M5,62.54,225.91,0
M1,95.29,261.39,0
M5,82.5,196.92,0
M5,84.67,456.3,0
M3,79.94,465.82,0
M4,116.92,267.55,0
M2,65.03,362.61,0
M4,86.17,166.22,1
M3,101.52,273.97,0
M3,88.98,352.6,0
M3,115.03,254.16,0
M1,76.46,243.04,0
M4,82.46,100.4,0
M4,56.2,421.72,0
M5,92.63,455.74,1
M5,70.17,487.79,1
M5,61.22,387.71,0
M3,88.12,319.52,0
M4,87.26,207.71,0
M3,55.31,499.72,1
M1,98.88,335.9,1
M5,93.66,372.46,0
M3,63.23,372.96,0
M3,82.86,438.1,0
M1,100.42,103.87,0
M2,87.06,188.1,1
M4,77.68,366.21,0
M2,72.56,458.06,0
M5,92.73,374.14,0
M3,115.74,265.4,1
M1,97.02,244.62,0
M1,55.23,395.18,0
M4,82.25,396.5,0
M2,112.36,342.82,1
M4,56.61,216.59,0
M3,119.22,470.06,1
M4,116.43,320.75,1
M1,55.48,416.2,0
M1,115.34,185.72,0
M5,75.42,237.62,0
M5,109.13,449.83,0
M3,79.29,120.04,0
M2,80.86,304.93,0
M4,94.4,292.68,0
M3,104.21,400.49,0
M5,52.37,212.76,0
M4,91.52,187.63,0
M5,63.07,470.45,0
M4,74.22,328.68,0
M2,74.36,141.88,1
M3,82.83,177.21,0
M4,73.39,499.53,0
M1,57.52,178.24,0
M1,60.19,344.19,0
M4,52.34,268.05,0
M4,82.92,454.24,0
M4,116.81,402.07,1
M1,58.1,338.78,0
M1,116.24,104.3,0
M4,101.34,451.92,0
M5,94.62,277.87,1
M5,95.17,472.63,0
M2,107.87,298.22,1
M3,57.48,377.69,0
M5,85.33,127.72,0
M1,98.8,398.06,1
M5,91.08,235.2,0
M2,108.29,240.54,0
M2,55.06,147.46,0
M3,98.35,158.74,0
M5,87.38,174.3,1
M1,76.54,231.28,1
M1,73.82,456.79,0
M4,93.46,247.3,0
M1,112.37,389.75,0
M3,84.73,133.1,0
M3,107.73,336.44,0
M1,78.15,292.76,0
M1,57.17,491.18,1
M4,54.31,438.48,0
M1,53.59,281.93,0
M4,76.61,410.06,0
M4,73.61,177.22,0
M1,100.26,324.93,1
M2,102.0,129.85,0
M2,53.56,239.24,0
M4,65.48,190.34,0
M1,69.2,387.56,1
M2,88.33,296.04,0
M1,60.12,400.43,0
M1,59.38,306.12,0
M1,116.07,134.59,0
M5,106.29,394.15,1
M1,62.65,433.29,0
M5,78.46,461.41,0
M4,74.89,328.8,0
M2,105.37,401.43,1
M2,85.71,400.82,0
M2,58.95,162.3,1
M2,101.73,165.69,0
M2,77.78,128.35,1
M2,68.4,227.97,1
M2,76.28,289.4,0
M4,84.84,499.16,0
M1,74.02,272.4,0
M3,66.93,390.5,0
M5,77.9,377.36,0
M3,51.34,181.79,0
M3,104.07,123.4,0
M1,61.97,318.4,0
M1,53.07,380.12,0
M1,95.76,499.3,1
M2,104.18,243.44,1
M4,106.97,458.55,0
M2,84.55,252.77,0
M4,64.38,375.76,0
M4,101.61,339.3,0
M3,98.98,121.19,0
M3,67.24,131.36,0
M4,113.24,108.31,0
M4,57.31,248.33,0
M2,118.79,398.32,0
M2,110.22,169.1,0
M3,98.15,342.34,0
M1,115.71,215.53,0
M4,100.56,418.8,0
M2,63.33,419.36,0
M3,80.95,410.17,0
M2,55.01,309.93,1
M4,77.28,213.83,0
M4,101.91,423.78,0
M5,77.05,174.44,0
M1,73.12,215.9,0
M5,91.67,173.58,0
M3,111.05,369.68,1
M2,53.33,374.49,0
M3,76.98,361.0,1
M4,61.08,266.24,1
M5,98.67,140.07,0
M5,57.4,464.47,0
M5,96.54,303.09,0
M3,70.03,262.79,0
M4,63.92,335.53,1
M2,115.54,177.12,0
M2,51.3,153.02,0
M3,80.64,262.21,0
M5,51.51,190.89,0
M1,83.85,197.72,0
M3,85.07,457.0,1
M3,72.52,312.3,0
M4,59.25,293.39,1
M2,76.35,375.79,0
M3,97.06,480.62,0
M3,104.77,144.88,0
M5,87.15,433.41,0
M5,91.29,333.61,0
M1,64.04,158.47,1
M4,70.11,218.86,0
M1,61.33,292.94,0
M5,67.45,376.47,0
M2,65.74,197.04,0
M5,86.36,313.95,0
M4,89.39,373.87,0
M5,116.15,279.5,1
M4,63.69,445.21,0
M4,94.92,447.78,0
M4,107.21,288.28,0
M4,89.22,489.17,0
M4,67.85,130.23,0
M2,68.38,101.34,1
M1,52.75,252.27,1
M3,71.38,340.44,0
M1,102.12,351.68,0
M4,53.33,290.58,0
M2,65.35,149.95,1
M5,99.44,168.2,1
M2,104.79,440.86,0
M4,81.87,447.16,0
M2,98.87,369.56,1
M2,77.16,365.69,0
M4,61.19,339.07,1
M2,77.87,181.17,0
M3,90.6,271.3,0
M3,116.36,378.36,0
M2,54.81,314.9,0
M5,85.52,107.43,1
M4,73.02,481.42,0
M3,85.58,437.93,0
M5,51.68,204.22,0
M2,71.91,346.58,0
M5,107.39,469.3,0
M1,88.78,138.4,0
M3,81.54,301.21,0
M2,69.99,282.5,0
M4,70.86,264.08,1
M2,76.82,434.24,0
M4,108.49,252.26,0
M2,117.7,125.47,1
M5,80.71,126.34,0
M5,77.53,117.1,0
M5,109.26,263.66,0
M1,79.88,387.36,0
M4,88.64,181.49,0
M5,66.17,358.59,1
M1,102.05,374.84,0
M4,87.24,202.08,1
M2,106.63,340.22,0
M1,104.65,373.95,0
M3,65.05,286.65,0
M1,100.09,234.69,0
M1,106.0,347.66,1
M4,74.23,491.14,0
M2,62.08,270.74,1
M3,50.18,256.69,0
M5,81.56,285.71,0
M5,74.67,130.49,1
M1,88.84,321.27,0
M4,63.16,231.48,0
M4,110.18,148.57,0
M5,68.04,286.5,1
M3,65.85,101.35,0
M2,83.65,260.71,1
M3,84.92,142.29,1
M2,65.06,109.72,0
M5,69.03,429.79,0
M2,61.88,466.5,0
M4,100.29,183.07,0
M1,103.91,315.72,0
M1,82.36,211.18,0
M5,99.99,297.43,0
M4,101.52,274.65,0
M3,59.68,207.62,1
M4,117.63,380.16,1
M1,107.47,150.6,0
M1,64.31,121.23,0
M4,63.03,407.07,0
M4,58.8,366.37,0
M1,59.69,299.41,1
M3,102.37,287.12,0
M5,82.88,298.96,0
M5,104.81,274.81,0
M4,102.24,257.16,0
M5,92.32,299.88,0
M1,98.05,311.41,0
M1,51.28,376.76,0
M4,71.82,384.48,0
M4,94.65,251.05,0
M4,50.65,265.42,0
M3,52.31,249.48,1
M5,109.63,314.61,0
M4,97.88,281.34,0
M2,68.58,455.84,1
M2,98.16,378.54,1
M1,105.47,459.46,0
M5,71.48,383.65,0
M4,52.52,488.4,1
M2,115.29,354.29,0
M5,74.16,485.42,1
M1,57.45,163.27,0
M3,84.43,120.99,1
M5,103.79,331.65,0
M5,65.52,493.4,0
M3,68.86,267.04,0
M5,66.99,184.82,1
M1,119.42,308.62,0
M1,63.82,359.52,0
M3,90.29,226.07,0
M4,114.77,385.91,1
M2,60.28,490.05,0
M4,117.96,458.79,0
M5,116.32,216.63,0
M2,111.92,230.69,1
M3,65.02,248.62,0
M3,94.38,257.82,0
M2,103.26,140.13,0
M1,119.02,404.79,0
M2,62.63,246.14,0
M5,103.62,451.93,0
M1,73.72,470.78,0
M3,62.29,109.77,0
M2,79.5,495.4,0
M4,105.57,384.01,0
M4,82.54,308.16,1
M5,87.63,255.81,0
M4,119.66,307.41,0
M2,77.94,229.85,0
M2,93.08,349.08,0
M4,75.57,137.19,0
M2,77.49,348.45,1
M5,98.69,210.14,0
M1,115.65,107.05,0
M5,87.97,321.08,0
M5,103.79,331.38,0
M2,56.24,270.63,0
M1,64.78,128.91,1
M2,85.15,457.34,0
M3,51.4,344.57,0
M2,67.7,146.29,1
M2,86.22,304.37,0
M2,51.05,298.9,0
M1,68.52,124.16,0
M2,85.98,342.74,1
M1,90.12,423.33,0
M4,114.8,399.6,1
M3,95.17,181.19,0
M1,79.03,444.92,0
M4,115.12,237.02,0
M1,104.94,478.6,0
M1,64.0,128.7,0
M3,59.16,294.48,0
M5,97.31,338.85,0
M5,89.19,199.06,0
M1,105.28,408.55,1
M2,101.72,350.76,1
M4,93.76,107.24,0
M2,119.05,343.35,1
M2,87.35,296.59,0
M1,57.92,178.41,0
M1,107.98,498.3,0
M1,67.63,458.86,1
M1,104.41,217.0,0
M5,117.0,316.43,0
M1,98.78,226.6,0
M5,91.72,410.2,0
M5,82.23,472.13,0
M1,75.51,243.53,0
M3,74.71,422.23,0
M4,94.55,299.36,1
M2,102.59,258.63,0
M5,97.5,475.37,0
M4,63.89,304.16,0
M3,84.58,286.96,0
M2,105.41,368.97,0
M2,83.3,204.49,0
M5,87.56,229.92,0
M1,103.98,472.82,0
M3,96.29,371.41,0
M5,78.65,430.65,0
M3,112.68,208.44,1
M1,61.38,317.52,0
M1,119.69,488.56,0
M5,58.32,227.48,0
M1,51.05,164.19,0
M4,112.3,304.35,0
M2,67.15,255.13,0
M5,101.08,163.83,1
M3,106.77,455.42,0
M4,110.13,496.29,0
M5,119.41,327.43,0
M1,70.58,409.87,0
M1,99.72,443.62,0
M1,58.08,380.39,0
M1,78.48,117.66,0
M3,109.36,163.05,0
M4,75.74,128.4,0
M2,91.38,103.95,0
M3,85.26,222.4,0
M3,95.22,256.94,0
M2,118.1,196.41,0
M2,53.9,125.84,0
M1,90.18,311.95,0
M3,110.41,209.33,0
M5,83.7,418.41,0
M2,55.5,103.22,0
M2,89.24,437.01,0
M4,73.25,481.9,0
M5,60.85,386.45,0
M5,109.43,393.46,0
M2,86.51,473.42,0
M1,115.33,183.63,0
M4,106.42,497.83,0
M5,98.51,409.39,1
M2,50.35,390.63,1
M5,79.95,244.44,0
M4,63.82,318.31,0
M4,113.76,361.57,0
M3,62.22,348.14,0
M2,70.02,381.99,0
M4,86.18,132.95,0
M3,68.44,242.26,0
M3,64.69,273.6,0
M5,91.94,204.25,0
M5,56.23,169.05,1
M3,54.07,155.57,0
M5,76.06,246.55,0
M4,100.45,297.38,0
M1,88.84,125.19,0
M4,79.6,478.58,0
M3,89.6,406.1,1
M3,75.58,392.34,0
M4,115.53,169.14,1
M5,53.84,341.52,0
M5,97.14,311.89,0
M3,112.39,492.99,0
M2,106.27,399.07,0
M5,62.88,330.3,0
M4,70.71,440.33,0
M5,100.19,162.04,1
M4,55.9,106.09,0
M3,106.83,376.09,0
M5,100.32,139.32,0
M4,101.07,146.17,0
M3,57.02,397.87,0
M2,100.24,208.21,0
M4,97.59,351.45,0
M2,108.16,466.96,0
M2,52.91,226.59,1
M1,51.62,186.86,0
M5,76.11,142.63,0
M4,60.42,152.18,0
M2,89.09,124.89,0
M1,114.21,135.06,1
M3,77.4,272.8,0
M4,109.15,228.35,0
M2,50.02,382.62,0
M5,61.8,448.1,0
M1,52.13,413.91,0
M2,72.97,312.25,0
M5,113.57,140.98,0
M2,56.79,383.91,0
M4,92.45,245.13,0
M4,81.6,134.26,0
M4,115.69,436.99,0
M1,58.58,235.29,0
M4,64.84,187.3,0
M5,52.07,448.58,0
M2,80.38,460.85,0
M3,69.45,235.59,0
M5,110.89,241.92,0
M5,92.35,331.85,0
M4,92.99,393.38,1
M1,87.23,125.26,0
M2,56.43,337.34,0
M1,81.15,481.13,0
M2,119.97,204.84,1
M2,108.47,463.53,0
M1,112.54,480.07,1
M5,107.63,207.66,0
M2,57.21,401.68,1
M1,65.92,195.51,1
M2,50.22,395.04,0
M3,71.25,418.97,0
M5,57.6,198.88,0
M4,83.1,386.35,1
M2,97.4,424.84,1
M3,111.22,243.43,0
M4,102.45,167.08,0
M4,115.7,136.79,1
M2,53.77,330.15,0
M1,50.85,491.24,1
M2,96.29,429.18,1
M3,70.25,274.34,1
M4,67.75,314.65,0
M2,73.16,211.81,0
M1,68.89,165.23,0
M2,85.8,292.83,1
M5,80.81,285.4,0
M1,85.87,308.77,0
M3,97.09,481.12,0
M4,77.1,341.56,0
M2,67.59,342.31,1
M1,61.63,151.21,0
M5,74.46,498.6,0
M1,101.93,409.14,0
M5,102.97,450.88,1
M3,96.68,265.72,0
M4,66.38,300.85,0
M3,91.17,308.83,0
M2,89.95,177.64,0
M1,83.9,375.8,0
M5,88.5,461.19,0
M5,84.43,165.48,0
M1,89.58,134.53,0
M1,100.09,395.29,0
M2,57.67,209.28,1
M3,102.47,349.55,0
M5,59.51,378.3,0
M2,54.66,228.76,0
M3,118.33,426.06,1
M2,116.99,320.0,0
M5,54.23,447.6,1
M1,81.03,405.32,0
M1,63.04,447.43,0
M3,83.97,108.06,0
M4,108.11,197.4,0
M3,116.54,136.0,0
M4,94.4,276.83,0
M2,74.77,455.98,0
M2,92.23,287.02,0
M5,71.84,439.89,1
M4,113.69,230.87,0
M5,110.93,235.83,0
M1,89.08,458.22,0
M4,72.74,270.33,0
M3,70.54,415.91,0
M1,52.34,194.66,0
M1,107.11,479.52,0
M3,81.53,329.83,0
M1,72.76,403.73,0
M4,82.98,135.81,0
M5,107.31,297.07,0
M1,58.72,460.42,0
M4,110.04,450.82,1
M2,112.83,118.73,0
M4,116.27,221.48,0
M5,77.82,277.33,0
M4,65.2,168.91,0
M3,76.15,392.0,0
M5,73.3,173.8,0
M2,62.33,238.66,1
M3,92.51,365.31,0
M4,83.36,292.84,0
M5,110.6,395.43,0
M2,52.25,484.48,1
M3,95.07,146.62,0
M2,103.41,383.83,0
M4,103.16,192.14,0
M2,112.03,265.79,0
M1,101.03,113.15,1
M3,114.95,154.36,1
M2,73.29,227.91,0
M4,85.22,236.79,0
M4,50.99,459.83,1
M2,50.49,396.73,0
M4,66.81,488.87,0
M5,57.06,339.63,0
M5,68.21,196.69,0
M5,62.39,231.06,1
M1,52.0,227.93,0
M2,113.65,230.6,0
M1,50.58,369.19,0
M4,101.53,312.32,0
M1,60.65,254.17,0
M4,113.86,159.64,0
M4,112.5,108.86,0
M3,95.77,187.53,0
M5,97.06,142.99,0
M4,50.37,414.18,0
M3,118.94,145.0,0
M5,111.45,389.69,1
M4,112.66,254.26,0
M4,96.15,129.35,1
M1,74.14,425.09,0
M1,112.56,331.85,1
M5,70.41,194.3,0
M4,89.39,457.87,0
M2,56.98,118.1,0
M1,114.54,180.73,0
M5,59.85,400.82,0
M4,65.74,383.75,0
M4,89.07,215.71,0
M2,103.49,124.81,0
M5,93.35,443.23,0
M4,66.25,225.48,0
M1,50.07,178.29,0
M2,103.0,306.42,0
M5,118.96,464.09,1
M2,106.69,117.42,0
M1,82.21,406.32,1
M5,113.26,328.99,0
M2,78.69,270.18,1
M3,86.75,397.63,0
M1,83.4,486.33,0
M1,81.33,191.68,1
M1,104.26,157.46,0
M3,86.87,465.15,0
M3,72.17,367.58,1
M4,68.07,275.19,0
M2,52.64,329.3,0
M4,90.82,398.25,0
M2,66.1,409.21,0
M3,60.37,467.96,1
M3,95.77,270.74,0
M4,97.68,217.36,0
M5,102.65,355.87,0
M4,85.25,266.29,0
M2,112.58,337.84,1
M4,115.54,267.99,0
M1,106.52,161.2,0
M2,94.49,287.77,0
M2,71.26,376.37,1
M5,118.81,419.71,0
M3,69.19,297.33,0
M2,64.19,166.1,0
M3,80.95,265.88,0
M4,53.98,414.52,0
M1,118.49,265.14,0
M5,91.19,378.61,1
M3,88.99,302.89,1
M2,95.91,196.49,0
M3,84.79,418.46,0
M2,52.24,133.69,0
M3,92.86,309.96,0
M2,100.13,183.56,0
M4,79.17,126.83,0
M2,103.01,301.17,1
M2,65.89,299.82,0
M1,65.49,382.76,0
M2,61.3,397.9,0
M1,76.04,391.12,0
M5,109.29,263.82,0
M1,107.95,352.68,1
M4,76.8,330.78,1
M1,91.24,268.62,0
M5,100.46,338.89,0
M4,66.88,478.9,1
M3,61.77,177.16,0
M3,118.05,462.31,0
M1,93.23,121.38,0
M1,118.7,223.36,0
M5,73.64,215.26,0
M5,99.21,350.55,0
